Gene,Gain,High-level Gain,Total Samples,Loss,High-level Loss,No Change,Net CNV
NDUFC2-KCTD14_ENST00000528251,1,0,193,0,0,0,1
C1QTNF5,1,0,193,0,0,0,1
PRAME_ENST00000405655,1,0,193,0,0,0,1
GRAMD1B_ENST00000646146,1,0,193,0,0,0,1
PHACTR3_ENST00000355648,1,0,193,0,0,0,1
OR9G4_ENST00000641668,1,0,193,0,0,0,1
PPP1R16A_ENST00000435887,1,0,193,0,0,0,1
XBP1_ENST00000405219,1,0,193,0,0,0,1
ZNF177_ENST00000343499,1,0,193,0,0,0,1
PSCA_ENST00000513264,1,0,193,0,0,0,1
PPP6R2_ENST00000395741,1,0,193,0,0,0,1
TMEM205_ENST00000447337,1,0,193,0,0,0,1
ZNF707_ENST00000442058,1,0,193,0,0,0,1
CASP1_ENST00000525825,1,0,193,0,0,0,1
CTNND1_ENST00000528621,1,0,193,0,0,0,1
HSPA8_ENST00000227378,1,0,193,0,0,0,1
YWHAZ_ENST00000419477,1,0,193,0,0,0,1
TP53INP1_ENST00000448464,1,0,193,0,0,0,1
AP000275.2,1,0,193,0,0,0,1
PCDH15_ENST00000395432,1,0,193,0,0,0,1
SFTPC_ENST00000520605,1,0,193,0,0,0,1
DDX6_ENST00000526070,1,0,193,0,0,0,1
MTMR2_ENST00000393223,1,0,193,0,0,0,1
EIF3L_ENST00000381683,1,0,193,0,0,0,1
MAFF_ENST00000538320,1,0,193,0,0,0,1
HEY1_ENST00000354724,1,0,193,0,0,0,1
APP_ENST00000440126,1,0,193,0,0,0,1
ASAH1_ENST00000637638,1,0,193,0,0,0,1
DCUN1D5_ENST00000531543,1,0,193,0,0,0,1
REXO2_ENST00000544196,1,0,193,0,0,0,1
CDH17_ENST00000441892,1,0,193,0,0,0,1
CDPF1_ENST00000404583,1,0,193,0,0,0,1
TMEM123_ENST00000532161,1,0,193,0,0,0,1
OR4A15_ENST00000641526,1,0,193,0,0,0,1
KRTAP13-3,1,0,193,0,0,0,1
ASAH1_ENST00000637561,1,0,193,0,0,0,1
SLCO5A1_ENST00000530307,1,0,193,0,0,0,1
OR10G4_ENST00000641722,1,0,193,0,0,0,1
NF2_ENST00000353887,1,0,193,0,0,0,1
KCNMB3_ENST00000497599,1,0,193,0,0,0,1
OR8B3,1,0,193,0,0,0,1
XKR4_ENST00000622811,1,0,193,0,0,0,1
EIF3D_ENST00000405442,1,0,193,0,0,0,1
C22orf39_ENST00000333059,1,0,193,0,0,0,1
ZBTB45_ENST00000600990,1,0,193,0,0,0,1
TMIGD2_ENST00000595645,1,0,193,0,0,0,1
C3orf38_ENST00000486971,1,0,193,0,0,0,1
TRIM49D1_ENST00000420869,1,0,193,0,0,0,1
PLEC_ENST00000527096,1,0,193,0,0,0,1
LRP5L_ENST00000444995,1,0,193,0,0,0,1
ASAH1_ENST00000636577,1,0,193,0,0,0,1
SLC43A3_ENST00000352187,1,0,193,0,0,0,1
GGA1_ENST00000381756,1,0,193,0,0,0,1
ZCCHC10_ENST00000513848,1,0,193,0,0,0,1
TRAPPC4_ENST00000528230,1,0,193,0,0,0,1
BLK_ENST00000529894,1,0,193,0,0,0,1
PENK_ENST00000518770,1,0,193,0,0,0,1
RDX_ENST00000645495,1,0,193,0,0,0,1
SLA_ENST00000517648,1,0,193,0,0,0,1
FDFT1_ENST00000530664,1,0,193,0,0,0,1
CTSB_ENST00000533455,1,0,193,0,0,0,1
PHACTR3_ENST00000541461,1,0,193,0,0,0,1
ELOC_ENST00000520242,1,0,193,0,0,0,1
IKBKB_ENST00000519735,1,0,193,0,0,0,1
RUNX1T1_ENST00000265814,1,0,193,0,0,0,1
OR8H2_ENST00000313503,1,0,193,0,0,0,1
SDCBP_ENST00000424270,1,0,193,0,0,0,1
LZTS1_ENST00000265801,1,0,193,0,0,0,1
TOP1MT_ENST00000519148,1,0,193,0,0,0,1
GRIA4_ENST00000393125,1,0,193,0,0,0,1
EWSR1_ENST00000406548,1,0,193,0,0,0,1
SFI1_ENST00000400289,1,0,193,0,0,0,1
CRYBB3_ENST00000404334,1,0,193,0,0,0,1
RDX_ENST00000528498,1,0,193,0,0,0,1
ZFAND1_ENST00000522520,1,0,193,0,0,0,1
SHISA8,1,0,193,0,0,0,1
FABP9,1,0,193,0,0,0,1
ZC3H12C_ENST00000528673,1,0,193,0,0,0,1
AP1B1_ENST00000317368,1,0,193,0,0,0,1
AP1B1_ENST00000402502,1,0,193,0,0,0,1
SERPING1_ENST00000403558,1,0,193,0,0,0,1
ZNF280B_ENST00000613655,1,0,193,0,0,0,1
OR4C11,1,0,193,0,0,0,1
RMDN1_ENST00000430676,1,0,193,0,0,0,1
NTRK3_ENST00000557856,1,0,193,0,0,0,1
TRIM49D2_ENST00000526396,1,0,193,0,0,0,1
SGSM1_ENST00000400358,1,0,193,0,0,0,1
ELOC_ENST00000519487,1,0,193,0,0,0,1
CHCHD10_ENST00000520222,1,0,193,0,0,0,1
RPL30_ENST00000287038,1,0,193,0,0,0,1
ANKRD46_ENST00000519597,1,0,193,0,0,0,1
INTS4_ENST00000527522,1,0,193,0,0,0,1
EI24_ENST00000615917,1,0,193,0,0,0,1
REEP4_ENST00000523293,1,0,193,0,0,0,1
SPIDR_ENST00000517693,1,0,193,0,0,0,1
FBN3_ENST00000601739,1,0,193,0,0,0,1
TXNRD2_ENST00000400519,1,0,193,0,0,0,1
COX6C_ENST00000297564,1,0,193,0,0,0,1
DDIAS_ENST00000525388,1,0,193,0,0,0,1
C8orf89_ENST00000625134,1,0,193,0,0,0,1
TRIQK_ENST00000537541,1,0,193,0,0,0,1
ASPH_ENST00000379449,1,0,193,0,0,0,1
ZC2HC1A,1,0,193,0,0,0,1
ANGPTL8_ENST00000252453,1,0,193,0,0,0,1
CERS4,1,0,193,0,0,0,1
MPZL3_ENST00000527472,1,0,193,0,0,0,1
PLEC_ENST00000357649,1,0,193,0,0,0,1
SIDT2_ENST00000620360,1,0,193,0,0,0,1
SLC44A2_ENST00000586078,1,0,193,0,0,0,1
CTNND1_ENST00000532245,1,0,193,0,0,0,1
RDX_ENST00000343115,1,0,193,0,0,0,1
UBL5_ENST00000590068,1,0,193,0,0,0,1
DEPDC5_ENST00000647438,1,0,193,0,0,0,1
MED19_ENST00000337672,1,0,193,0,0,0,1
OSGIN2_ENST00000297438,1,0,193,0,0,0,1
OTUD6B_ENST00000615618,1,0,193,0,0,0,1
CNTN5_ENST00000619298,1,0,193,0,0,0,1
ENY2_ENST00000521662,1,0,193,0,0,0,1
ALG8_ENST00000615266,1,0,193,0,0,0,1
SELENOO_ENST00000611222,1,0,193,0,0,0,1
MS4A14_ENST00000300187,1,0,193,0,0,0,1
GINS4_ENST00000520710,1,0,193,0,0,0,1
USP40_ENST00000427112,1,0,193,0,0,0,1
PEX26_ENST00000428061,1,0,193,0,0,0,1
ZNF431_ENST00000600692,1,0,193,0,0,0,1
VPS28_ENST00000292510,1,0,193,0,0,0,1
RNF215_ENST00000619645,1,0,193,0,0,0,1
TNFRSF10B_ENST00000347739,1,0,193,0,0,0,1
CTNND1_ENST00000361796,1,0,193,0,0,0,1
FGFR1_ENST00000397108,1,0,193,0,0,0,1
ALDH1A2_ENST00000558231,1,0,193,0,0,0,1
TCF20_ENST00000335626,1,0,193,0,0,0,1
DDIAS_ENST00000525361,1,0,193,0,0,0,1
OR5T1_ENST00000641368,1,0,193,0,0,0,1
NXPE1_ENST00000536312,1,0,193,0,0,0,1
CABIN1_ENST00000263119,1,0,193,0,0,0,1
KMT2A_ENST00000389506,1,0,193,0,0,0,1
TMEM70_ENST00000517439,1,0,193,0,0,0,1
BAG4_ENST00000432471,1,0,193,0,0,0,1
HIC2_ENST00000407464,1,0,193,0,0,0,1
FAM92A_ENST00000522324,1,0,193,0,0,0,1
TFIP11_ENST00000619735,1,0,193,0,0,0,1
TTI2_ENST00000520636,1,0,193,0,0,0,1
RGS22_ENST00000617334,1,0,193,0,0,0,1
CEP57_ENST00000538658,1,0,193,0,0,0,1
IFNAR2_ENST00000404220,1,0,193,0,0,0,1
DCSTAMP,1,0,193,0,0,0,1
TCEA1_ENST00000518784,1,0,193,0,0,0,1
CHCHD7_ENST00000523975,1,0,193,0,0,0,1
CHEK1_ENST00000532449,1,0,193,0,0,0,1
CARD16_ENST00000525374,1,0,193,0,0,0,1
SYNGR1_ENST00000318801,1,0,193,0,0,0,1
MSANTD2_ENST00000526629,1,0,193,0,0,0,1
FDX2_ENST00000494368,1,0,193,0,0,0,1
KRTAP19-1,1,0,193,0,0,0,1
TUBGCP6_ENST00000439308,1,0,193,0,0,0,1
MAPK15_ENST00000395108,1,0,193,0,0,0,1
NAPRT_ENST00000426292,1,0,193,0,0,0,1
MYBL1_ENST00000524176,1,0,193,0,0,0,1
CHCHD7_ENST00000517933,1,0,193,0,0,0,1
OR8H2,1,0,193,0,0,0,1
ABCG4_ENST00000622721,1,0,193,0,0,0,1
RPS20_ENST00000524349,1,0,193,0,0,0,1
TEX15_ENST00000643185,1,0,193,0,0,0,1
ST3GAL1_ENST00000399640,1,0,193,0,0,0,1
CBX6_ENST00000216083,1,0,193,0,0,0,1
BACE1_ENST00000513780,1,0,193,0,0,0,1
PYCR3_ENST00000377579,1,0,193,0,0,0,1
CACNA1A_ENST00000636012,1,0,193,0,0,0,1
PLA2G6_ENST00000402064,1,0,193,0,0,0,1
HYOU1_ENST00000621959,1,0,193,0,0,0,1
ACR_ENST00000529621,1,0,193,0,0,0,1
DLG2_ENST00000426717,1,0,193,0,0,0,1
TMEM64_ENST00000418210,1,0,193,0,0,0,1
NCF4_ENST00000248899,1,0,193,0,0,0,1
MSR1_ENST00000445506,1,0,193,0,0,0,1
RTL10_ENST00000407472,1,0,193,0,0,0,1
OR2Z1_ENST00000324060,1,0,193,0,0,0,1
HGH1,1,0,193,0,0,0,1
CTNND1_ENST00000532787,1,0,193,0,0,0,1
ANO3_ENST00000525139,1,0,193,0,0,0,1
HDHD5_ENST00000399852,1,0,193,0,0,0,1
CCDC151_ENST00000591179,1,0,193,0,0,0,1
ATAD2_ENST00000521903,1,0,193,0,0,0,1
CSMD3_ENST00000343508,1,0,193,0,0,0,1
FBXL12_ENST00000591009,1,0,193,0,0,0,1
MED15_ENST00000406969,1,0,193,0,0,0,1
EYA1_ENST00000647540,1,0,193,0,0,0,1
TNS1_ENST00000310858,1,0,193,0,0,0,1
SEC14L3_ENST00000401751,1,0,193,0,0,0,1
PCDH15_ENST00000361849,1,0,193,0,0,0,1
ATP8A1_ENST00000264449,1,0,193,0,0,0,1
CASP1_ENST00000531166,1,0,193,0,0,0,1
LAYN_ENST00000525126,1,0,193,0,0,0,1
DCDC2C,1,0,193,0,0,0,1
GLB1L3_ENST00000389887,1,0,193,0,0,0,1
DGCR2_ENST00000537045,1,0,193,0,0,0,1
ANKRD49_ENST00000544253,1,0,193,0,0,0,1
RUNX1T1_ENST00000523629,1,0,193,0,0,0,1
ANKRD42_ENST00000526731,1,0,193,0,0,0,1
ARHGAP20_ENST00000524756,1,0,193,0,0,0,1
TYMP_ENST00000252029,1,0,193,0,0,0,1
C11orf1_ENST00000528125,1,0,193,0,0,0,1
MS4A14_ENST00000531787,1,0,193,0,0,0,1
MB_ENST00000401702,1,0,193,0,0,0,1
C22orf15_ENST00000382821,1,0,193,0,0,0,1
KIRREL3_ENST00000525704,1,0,193,0,0,0,1
GRAMD4_ENST00000361034,1,0,193,0,0,0,1
NTRK3_ENST00000626019,1,0,193,0,0,0,1
PHF20L1_ENST00000220847,1,0,193,0,0,0,1
BCO2_ENST00000531169,1,0,193,0,0,0,1
R3HCC1_ENST00000411463,1,0,193,0,0,0,1
SMARCA4_ENST00000645460,1,0,193,0,0,0,1
FLI1_ENST00000281428,1,0,193,0,0,0,1
ANKRD24_ENST00000318934,1,0,193,0,0,0,1
EPHX2_ENST00000380476,1,0,193,0,0,0,1
XBP1_ENST00000403532,1,0,193,0,0,0,1
OPRK1_ENST00000520287,1,0,193,0,0,0,1
EED_ENST00000527888,1,0,193,0,0,0,1
HGH1_ENST00000628266,1,0,193,0,0,0,1
GRM5_ENST00000455756,1,0,193,0,0,0,1
THYN1_ENST00000392595,1,0,193,0,0,0,1
OR5M3_ENST00000312240,1,0,193,0,0,0,1
FGFR1_ENST00000326324,1,0,193,0,0,0,1
BPIFC_ENST00000397450,1,0,193,0,0,0,1
REXO2_ENST00000611665,1,0,193,0,0,0,1
P2RX3_ENST00000616487,1,0,193,0,0,0,1
MAF1_ENST00000534585,1,0,193,0,0,0,1
LY6E_ENST00000517503,1,0,193,0,0,0,1
TCP10L_ENST00000472557,1,0,193,0,0,0,1
ATP6V1H_ENST00000396774,1,0,193,0,0,0,1
APP_ENST00000359726,1,0,193,0,0,0,1
NDUFAF6_ENST00000396111,1,0,193,0,0,0,1
BCL2L13_ENST00000399782,1,0,193,0,0,0,1
BMP1_ENST00000306349,1,0,193,0,0,0,1
PIH1D2_ENST00000431456,1,0,193,0,0,0,1
SEC14L4_ENST00000381982,1,0,193,0,0,0,1
MCMDC2_ENST00000396592,1,0,193,0,0,0,1
ADAM9_ENST00000466936,1,0,193,0,0,0,1
PDLIM2_ENST00000265810,1,0,193,0,0,0,1
BIRC2_ENST00000530675,1,0,193,0,0,0,1
SMIM19_ENST00000414154,1,0,193,0,0,0,1
NEIL2_ENST00000455213,1,0,193,0,0,0,1
TRIB1_ENST00000519576,1,0,193,0,0,0,1
SEPT5_ENST00000438754,1,0,193,0,0,0,1
SPECC1L_ENST00000437398,1,0,193,0,0,0,1
MARCH2_ENST00000381035,1,0,193,0,0,0,1
NCAM1_ENST00000531044,1,0,193,0,0,0,1
THEM6,1,0,193,0,0,0,1
LRP12_ENST00000424843,1,0,193,0,0,0,1
ARVCF_ENST00000406259,1,0,193,0,0,0,1
FGFR1_ENST00000341462,1,0,193,0,0,0,1
C22orf23_ENST00000403305,1,0,193,0,0,0,1
SYBU_ENST00000532779,1,0,193,0,0,0,1
ERLIN2_ENST00000518586,1,0,193,0,0,0,1
USP2_ENST00000455332,1,0,193,0,0,0,1
SNTB1_ENST00000517992,1,0,193,0,0,0,1
CTSB_ENST00000530640,1,0,193,0,0,0,1
NF2_ENST00000403999,1,0,193,0,0,0,1
APOBEC3D_ENST00000427494,1,0,193,0,0,0,1
GAS2L1_ENST00000611648,1,0,193,0,0,0,1
ZBTB10_ENST00000455036,1,0,193,0,0,0,1
ETS1_ENST00000531611,1,0,193,0,0,0,1
GAL3ST1_ENST00000338911,1,0,193,0,0,0,1
NSMCE2_ENST00000522563,1,0,193,0,0,0,1
TANGO2_ENST00000401833,1,0,193,0,0,0,1
RBPMS_ENST00000517860,1,0,193,0,0,0,1
MYB_ENST00000420123,1,0,193,0,0,0,1
FBLN1_ENST00000442170,1,0,193,0,0,0,1
MSRA_ENST00000518255,1,0,193,0,0,0,1
KRTAP19-2,1,0,193,0,0,0,1
RALYL_ENST00000523850,1,0,193,0,0,0,1
FBXL12_ENST00000588922,1,0,193,0,0,0,1
TP53TG3C_ENST00000360260,1,0,193,0,0,0,1
ZNF714_ENST00000425625,1,0,193,0,0,0,1
MAL2_ENST00000531508,1,0,193,0,0,0,1
SDCBP_ENST00000413219,1,0,193,0,0,0,1
TMEM123_ENST00000361236,1,0,193,0,0,0,1
STMN4_ENST00000519997,1,0,193,0,0,0,1
MS4A1_ENST00000532073,1,0,193,0,0,0,1
ARHGAP42,1,0,193,0,0,0,1
GGA1_ENST00000325180,1,0,193,0,0,0,1
SPATA19,1,0,193,0,0,0,1
OR8A1_ENST00000641670,1,0,193,0,0,0,1
A4GALT_ENST00000381278,1,0,193,0,0,0,1
CHEK2_ENST00000348295,1,0,193,0,0,0,1
MRPS28_ENST00000521434,1,0,193,0,0,0,1
PTK2_ENST00000519419,1,0,193,0,0,0,1
TMEM231_ENST00000568377,1,0,193,0,0,0,1
DEPDC5_ENST00000642696,1,0,193,0,0,0,1
BCL9L_ENST00000526143,1,0,193,0,0,0,1
STAU2_ENST00000524104,1,0,193,0,0,0,1
DEFB119_ENST00000376321,1,0,193,0,0,0,1
SCN3B_ENST00000299333,1,0,193,0,0,0,1
AL022318.4,1,0,193,0,0,0,1
ZNF446_ENST00000596341,1,0,193,0,0,0,1
OXR1_ENST00000531443,1,0,193,0,0,0,1
ZNF7_ENST00000325217,1,0,193,0,0,0,1
BNIP3L_ENST00000520409,1,0,193,0,0,0,1
KCNU1_ENST00000518904,1,0,193,0,0,0,1
PTK2B_ENST00000517339,1,0,193,0,0,0,1
MTUS1_ENST00000381869,1,0,193,0,0,0,1
ZNF559_ENST00000592896,1,0,193,0,0,0,1
ZFAND1_ENST00000517588,1,0,193,0,0,0,1
GGA1_ENST00000406772,1,0,193,0,0,0,1
SLN_ENST00000525934,1,0,193,0,0,0,1
TXNRD2_ENST00000334363,1,0,193,0,0,0,1
FSBP,1,0,193,0,0,0,1
SLC2A11_ENST00000398356,1,0,193,0,0,0,1
CELF4_ENST00000591282,1,0,193,0,0,0,1
TPX2_ENST00000340513,1,0,193,0,0,0,1
RBM7_ENST00000624815,1,0,193,0,0,0,1
ANKRD46_ENST00000520311,1,0,193,0,0,0,1
ANO3_ENST00000531568,1,0,193,0,0,0,1
ADA2_ENST00000449907,1,0,193,0,0,0,1
CNN1_ENST00000535659,1,0,193,0,0,0,1
HCK,1,0,193,0,0,0,1
C11orf54_ENST00000528288,1,0,193,0,0,0,1
PRG2_ENST00000525955,1,0,193,0,0,0,1
CDON_ENST00000263577,1,0,193,0,0,0,1
FEZ1_ENST00000524435,1,0,193,0,0,0,1
LY6H_ENST00000342752,1,0,193,0,0,0,1
NAALAD2_ENST00000321955,1,0,193,0,0,0,1
MAL2_ENST00000522112,1,0,193,0,0,0,1
CNBD1_ENST00000620844,1,0,193,0,0,0,1
TMEM25_ENST00000313236,1,0,193,0,0,0,1
RPL8_ENST00000528957,1,0,193,0,0,0,1
MPST_ENST00000404393,1,0,193,0,0,0,1
STAU2_ENST00000521727,1,0,193,0,0,0,1
NDUFA6_ENST00000602404,1,0,193,0,0,0,1
SEC14L3_ENST00000540910,1,0,193,0,0,0,1
FAM86B2_ENST00000309608,1,0,193,0,0,0,1
SYBU_ENST00000533065,1,0,193,0,0,0,1
APOL3_ENST00000397287,1,0,193,0,0,0,1
ARHGAP20_ENST00000527598,1,0,193,0,0,0,1
RBPMS_ENST00000520191,1,0,193,0,0,0,1
OR10D3_ENST00000318666,1,0,193,0,0,0,1
NRG1_ENST00000520407,1,0,193,0,0,0,1
FAM49B_ENST00000523509,1,0,193,0,0,0,1
TNFRSF10A_ENST00000613472,1,0,193,0,0,0,1
SELENOM_ENST00000611680,1,0,193,0,0,0,1
FLI1_ENST00000534087,1,0,193,0,0,0,1
TNN_ENST00000621086,1,0,193,0,0,0,1
ZNF696_ENST00000520333,1,0,193,0,0,0,1
FRG2_ENST00000378763,1,0,193,0,0,0,1
TANGO2_ENST00000432883,1,0,193,0,0,0,1
ZNF324_ENST00000196482,1,0,193,0,0,0,1
MRTFA_ENST00000402630,1,0,193,0,0,0,1
MYB_ENST00000442647,1,0,193,0,0,0,1
SNTG1_ENST00000647073,1,0,193,0,0,0,1
ANKRD54_ENST00000406423,1,0,193,0,0,0,1
DUSP15_ENST00000486996,1,0,193,0,0,0,1
C8orf89_ENST00000613105,1,0,193,0,0,0,1
UBXN6_ENST00000394765,1,0,193,0,0,0,1
MTMR9,1,0,193,0,0,0,1
REXO2_ENST00000539754,1,0,193,0,0,0,1
CBY1_ENST00000216029,1,0,193,0,0,0,1
PINX1_ENST00000519088,1,0,193,0,0,0,1
TBC1D22A_ENST00000355704,1,0,193,0,0,0,1
USP28_ENST00000545540,1,0,193,0,0,0,1
CDC45_ENST00000404724,1,0,193,0,0,0,1
NETO1_ENST00000583169,1,0,193,0,0,0,1
SIDT2_ENST00000532062,1,0,193,0,0,0,1
CARD18_ENST00000532895,1,0,193,0,0,0,1
SYBU_ENST00000408889,1,0,193,0,0,0,1
MYB_ENST00000528774,1,0,193,0,0,0,1
RP1_ENST00000636932,1,0,193,0,0,0,1
CNOT7_ENST00000628418,1,0,193,0,0,0,1
YIPF2_ENST00000586748,1,0,193,0,0,0,1
ZCCHC10_ENST00000324170,1,0,193,0,0,0,1
AP002512.3_ENST00000641599,1,0,193,0,0,0,1
NEFM_ENST00000518131,1,0,193,0,0,0,1
SYBU_ENST00000528331,1,0,193,0,0,0,1
NDRG1_ENST00000323851,1,0,193,0,0,0,1
TUSC3_ENST00000509380,1,0,193,0,0,0,1
CHCHD10_ENST00000484558,1,0,193,0,0,0,1
TTC12_ENST00000393020,1,0,193,0,0,0,1
OR9Q2_ENST00000311591,1,0,193,0,0,0,1
THOC5_ENST00000397873,1,0,193,0,0,0,1
CACNA1A_ENST00000638009,1,0,193,0,0,0,1
CABIN1_ENST00000337989,1,0,193,0,0,0,1
RHOBTB2_ENST00000522948,1,0,193,0,0,0,1
CACNA1I_ENST00000404898,1,0,193,0,0,0,1
FBXL12_ENST00000586469,1,0,193,0,0,0,1
CHCHD7_ENST00000396723,1,0,193,0,0,0,1
MTMR9_ENST00000526292,1,0,193,0,0,0,1
TSPAN16_ENST00000592955,1,0,193,0,0,0,1
SEMA6B_ENST00000586965,1,0,193,0,0,0,1
SLC18A1_ENST00000437980,1,0,193,0,0,0,1
AP002512.3,1,0,193,0,0,0,1
ESRP1_ENST00000423620,1,0,193,0,0,0,1
CLDN5_ENST00000413119,1,0,193,0,0,0,1
HCK_ENST00000520553,1,0,193,0,0,0,1
USP2_ENST00000525735,1,0,193,0,0,0,1
PDGFRL_ENST00000251630,1,0,193,0,0,0,1
NAALAD2_ENST00000375944,1,0,193,0,0,0,1
EIF3E_ENST00000519030,1,0,193,0,0,0,1
ERLIN2_ENST00000397228,1,0,193,0,0,0,1
VPS26B_ENST00000525095,1,0,193,0,0,0,1
BCO2_ENST00000526088,1,0,193,0,0,0,1
ROBO3_ENST00000538940,1,0,193,0,0,0,1
GRIA4_ENST00000525187,1,0,193,0,0,0,1
PPP3CC_ENST00000289963,1,0,193,0,0,0,1
ADAM28_ENST00000437154,1,0,193,0,0,0,1
NCALD_ENST00000519508,1,0,193,0,0,0,1
TMEM218_ENST00000527271,1,0,193,0,0,0,1
COMT_ENST00000406520,1,0,193,0,0,0,1
SLC43A3_ENST00000529554,1,0,193,0,0,0,1
ANGPTL8_ENST00000591200,1,0,193,0,0,0,1
PUF60_ENST00000313352,1,0,193,0,0,0,1
MIEF1_ENST00000404569,1,0,193,0,0,0,1
ILF3_ENST00000592763,1,0,193,0,0,0,1
COMMD5_ENST00000402718,1,0,193,0,0,0,1
MS4A6A_ENST00000420732,1,0,193,0,0,0,1
CDON_ENST00000531738,1,0,193,0,0,0,1
OR5D18,1,0,193,0,0,0,1
PDGFB_ENST00000381551,1,0,193,0,0,0,1
MOV10L1_ENST00000354853,1,0,193,0,0,0,1
PDE4A_ENST00000293683,1,0,193,0,0,0,1
ZNF714_ENST00000596053,1,0,193,0,0,0,1
SGCZ_ENST00000421524,1,0,193,0,0,0,1
PDE4A_ENST00000440014,1,0,193,0,0,0,1
DSCAML1_ENST00000527706,1,0,193,0,0,0,1
DLG2_ENST00000531015,1,0,193,0,0,0,1
EEF1D_ENST00000395119,1,0,193,0,0,0,1
PTP4A3_ENST00000349124,1,0,193,0,0,0,1
TP53TG3D,1,0,193,0,0,0,1
FBXL12_ENST00000586073,1,0,193,0,0,0,1
FDFT1_ENST00000622850,1,0,193,0,0,0,1
FOXS1,1,0,193,0,0,0,1
MYLK2_ENST00000375985,1,0,193,0,0,0,1
PDZD3_ENST00000525131,1,0,193,0,0,0,1
NCALD_ENST00000220931,1,0,193,0,0,0,1
CTNND1_ENST00000532463,1,0,193,0,0,0,1
SORBS3_ENST00000523965,1,0,193,0,0,0,1
IGHD,1,0,193,0,0,0,1
GGT1_ENST00000248923,1,0,193,0,0,0,1
UBXN8_ENST00000341403,1,0,193,0,0,0,1
PDLIM2_ENST00000622702,1,0,193,0,0,0,1
KRTAP15-1,1,0,193,0,0,0,1
PENK_ENST00000523051,1,0,193,0,0,0,1
RSPO2_ENST00000517939,1,0,193,0,0,0,1
RPL7_ENST00000396465,1,0,193,0,0,0,1
PPP1R42,1,0,193,0,0,0,1
PCDH15_ENST00000622048,1,0,193,0,0,0,1
ATP13A1_ENST00000291503,1,0,193,0,0,0,1
AP001273.2,1,0,193,0,0,0,1
ZNF395_ENST00000523202,1,0,193,0,0,0,1
TBC1D10A_ENST00000215790,1,0,193,0,0,0,1
E2F5_ENST00000418930,1,0,193,0,0,0,1
PIH1D2_ENST00000532211,1,0,193,0,0,0,1
SLC6A6_ENST00000621751,1,0,193,0,0,0,1
SFI1_ENST00000432498,1,0,193,0,0,0,1
ZNF626_ENST00000612591,1,0,193,0,0,0,1
AIFM3_ENST00000405089,1,0,193,0,0,0,1
EIF3L_ENST00000412331,1,0,193,0,0,0,1
TEX33_ENST00000381821,1,0,193,0,0,0,1
SNU13_ENST00000355257,1,0,193,0,0,0,1
ZNF627_ENST00000588174,1,0,193,0,0,0,1
IL7_ENST00000541183,1,0,193,0,0,0,1
ASAH1_ENST00000637528,1,0,193,0,0,0,1
MS4A1_ENST00000528313,1,0,193,0,0,0,1
SEC14L2_ENST00000402592,1,0,193,0,0,0,1
PLAT_ENST00000352041,1,0,193,0,0,0,1
REEP4_ENST00000334530,1,0,193,0,0,0,1
POLR2F_ENST00000488684,1,0,193,0,0,0,1
PICALM_ENST00000532317,1,0,193,0,0,0,1
RUNX1T1_ENST00000617740,1,0,193,0,0,0,1
CERS4_ENST00000559450,1,0,193,0,0,0,1
OR9Q2,1,0,193,0,0,0,1
SERPIND1_ENST00000406799,1,0,193,0,0,0,1
ZCCHC10_ENST00000355372,1,0,193,0,0,0,1
CENPM_ENST00000472374,1,0,193,0,0,0,1
OR10G6,1,0,193,0,0,0,1
ZNF705D_ENST00000400078,1,0,193,0,0,0,1
MS4A6A_ENST00000532169,1,0,193,0,0,0,1
PIWIL2_ENST00000454009,1,0,193,0,0,0,1
PKIA_ENST00000352966,1,0,193,0,0,0,1
SYNJ1_ENST00000630077,1,0,193,0,0,0,1
CHRNA2_ENST00000240132,1,0,193,0,0,0,1
HSF1_ENST00000400780,1,0,193,0,0,0,1
TRMU_ENST00000645190,1,0,193,0,0,0,1
OR1S2_ENST00000641683,1,0,193,0,0,0,1
HHLA1_ENST00000414222,1,0,193,0,0,0,1
KCNB1_ENST00000635465,1,0,193,0,0,0,1
ZNF493_ENST00000594390,1,0,193,0,0,0,1
ZNF562_ENST00000590155,1,0,193,0,0,0,1
APOL2_ENST00000451256,1,0,193,0,0,0,1
OR8K5,1,0,193,0,0,0,1
ZFAND1_ENST00000521287,1,0,193,0,0,0,1
NPHP1_ENST00000393272,1,0,193,0,0,0,1
AIFM3_ENST00000440238,1,0,193,0,0,0,1
SELENOM_ENST00000400299,1,0,193,0,0,0,1
APOBEC3H_ENST00000348946,1,0,193,0,0,0,1
LY6E_ENST00000521699,1,0,193,0,0,0,1
CPQ,1,0,193,0,0,0,1
TMEM68_ENST00000617782,1,0,193,0,0,0,1
NPHP1_ENST00000355301,1,0,193,0,0,0,1
TMEM71_ENST00000523829,1,0,193,0,0,0,1
YWHAZ_ENST00000522542,1,0,193,0,0,0,1
SMCO4_ENST00000525141,1,0,193,0,0,0,1
ZNF626_ENST00000291750,1,0,193,0,0,0,1
ASAH1_ENST00000637636,1,0,193,0,0,0,1
ACP5_ENST00000433365,1,0,193,0,0,0,1
PICALM_ENST00000526033,1,0,193,0,0,0,1
XRCC6_ENST00000360079,1,0,193,0,0,0,1
BPIFC_ENST00000300399,1,0,193,0,0,0,1
DCAF13_ENST00000519682,1,0,193,0,0,0,1
